Jun  5 11:36:09.674005 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.674006 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b091710 
Jun  5 11:36:09.674007 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.674008 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.674009 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.674010 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.674011 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.674012 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.674013 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.674014 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.674015 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.674016 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092790 
Jun  5 11:36:09.674017 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092790 
Jun  5 11:36:09.674018 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.674019 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.674020 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.674021 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.674022 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.674023 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.674024 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.674025 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.674026 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.674027 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.674028 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.674029 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.675000 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.675001 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b092790 
Jun  5 11:36:09.675002 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.675003 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.675004 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.675005 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.675006 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.675007 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b092790 
Jun  5 11:36:09.675008 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.675009 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.675010 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.675011 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.675012 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.675013 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.675014 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.675015 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.675016 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.675017 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092790 
Jun  5 11:36:09.675018 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092790 
Jun  5 11:36:09.675019 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.675020 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.675021 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.675022 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.675023 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.675024 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.675025 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.675026 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.675027 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.675028 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.675029 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.675030 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.676000 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.676001 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b092790 
Jun  5 11:36:09.676002 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.676003 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.676004 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.676005 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.676006 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.676007 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b092790 
Jun  5 11:36:09.676008 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.676009 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.676010 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.676011 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.676012 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.676013 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.676014 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.676015 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.676016 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.676017 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b091710 
Jun  5 11:36:09.676018 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b091710 
Jun  5 11:36:09.676019 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.676020 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.676021 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.676022 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.676023 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.676024 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.676025 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.676026 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.676027 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.676028 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.676029 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.676030 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.677000 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.677001 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b091710 
Jun  5 11:36:09.677002 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.677003 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.677004 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.677005 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.677006 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.677007 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b091710 
Jun  5 11:36:09.677008 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.677009 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.677010 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.677011 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.677012 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.677013 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.677014 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.677015 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.677016 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.677017 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092790 
Jun  5 11:36:09.677018 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092790 
Jun  5 11:36:09.677019 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.677020 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.677021 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.677022 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.677023 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.677024 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.677025 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.677026 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.678000 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.678001 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.678002 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.678003 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.678004 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.678005 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b092790 
Jun  5 11:36:09.678006 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.678007 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.678008 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.678009 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.678010 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.678011 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b092790 
Jun  5 11:36:09.678012 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.678013 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.678014 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.678015 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.678016 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.678017 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.678018 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.678019 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.678020 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.678021 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092790 
Jun  5 11:36:09.678022 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092790 
Jun  5 11:36:09.678023 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.678024 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.678025 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.678026 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.678027 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.678028 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.678029 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.678030 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.679000 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.679001 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.679002 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.679003 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.679004 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.679005 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b092790 
Jun  5 11:36:09.679006 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.679007 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.679008 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.679009 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.679010 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.679011 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b092790 
Jun  5 11:36:09.679012 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.679013 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.679014 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.679015 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.679016 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.679017 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.679018 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.679019 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.679020 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.679021 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b091710 
Jun  5 11:36:09.679022 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b091710 
Jun  5 11:36:09.679023 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.679024 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.679025 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.679026 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.679027 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.679028 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.679029 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.679030 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.680000 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.680001 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.680002 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.680003 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.680004 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.680005 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b091710 
Jun  5 11:36:09.680006 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.680007 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.680008 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.680009 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.680010 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.680011 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b091710 
Jun  5 11:36:09.680012 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.680013 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.680014 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.680015 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.680016 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.680017 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.680018 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.680019 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.680020 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.680021 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b093c30 
Jun  5 11:36:09.680022 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b093c30 
Jun  5 11:36:09.680023 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.680024 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.680025 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.680026 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.680027 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.680028 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.680029 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.680030 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.681000 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.681001 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
Jun  5 11:36:09.681002 - 4296/6068	IntSpecOpenPackage: Returning 'PASSED' 
Jun  5 11:36:09.681003 - 4296/6068	Exited OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.681004 - 4296/6068	Entering CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.681005 - 4296/6068	IntSpecClose: Entering w/ Handle = 000000000b093c30 
Jun  5 11:36:09.681006 - 4296/6068	Unlocking TAM file D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb  
Jun  5 11:36:09.681007 - 4296/6068	JDETAMA:entering INTUnlockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb 
Jun  5 11:36:09.681008 - 4296/6068	JDETAMA:entering INTUnlockTam nReaders 1 
Jun  5 11:36:09.681009 - 4296/6068	UNLOCK: Total READ locks after operation: 0  
Jun  5 11:36:09.681010 - 4296/6068	JDETAMA:exited INTUNLockTam with pTamLock:[000000000a4d6fa0]. 
Jun  5 11:36:09.681011 - 4296/6068	IntSpecClose: Returning 'PASSED', Handle=000000000b093c30 
Jun  5 11:36:09.681012 - 4296/6068	Unlocking TAM file dddict  
Jun  5 11:36:09.681013 - 4296/6068	UNLOCK: dddict  
Jun  5 11:36:09.681014 - 4296/6068	Exited CloseDictionaryObject with eSpecType 1 
Jun  5 11:36:09.681015 - 4296/6068	Entering jdeCloseDictionary 
Jun  5 11:36:09.681016 - 4296/6068	Exited jdeCloseDictionary with DDType 0 
Jun  5 11:36:09.681017 - 4296/6068	Entering OpenDictionaryObjectEx with eSpecType 4 
Jun  5 11:36:09.681018 - 4296/6068	Locking dddict in READ mode.  
Jun  5 11:36:09.681019 - 4296/6068	LOCK: dddict in READ mode  
Jun  5 11:36:09.681020 - 4296/6068	Opening up local metadata repository. Type - JDESPECTYPE_DDDICT. 
Jun  5 11:36:09.681021 - 4296/6068	IntSpecOpenPackage: SPEC_HANDLE Allocated, Handle=000000000b092790 
Jun  5 11:36:09.681022 - 4296/6068	IntSpecOpenPackage: Recursively calling DoSpecOpen. Handle=000000000b092790 
Jun  5 11:36:09.681023 - 4296/6068	JDETAMA:Entering INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.681024 - 4296/6068	JDETAMA:Exited INTWorkWithTamLockList for action 0 
Jun  5 11:36:09.681025 - 4296/6068	JDETAMA:INTGetTamLockHandle got pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440]. 
Jun  5 11:36:09.681026 - 4296/6068	Locking D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb in READ mode.  
Jun  5 11:36:09.681027 - 4296/6068	JDETAMA:entering INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440],pTamLock->szLockName:D:\JDE\ES\jde920\e920\CTPY92\spec\CTPY92FX\dddict.ddb, type:1 
Jun  5 11:36:09.681028 - 4296/6068	JDETAMA:entering INTLockTam for read lock,nReaders 0 
Jun  5 11:36:09.682000 - 4296/6068	LOCK: Total READ locks after operation: 1  
Jun  5 11:36:09.682001 - 4296/6068	JDETAMA:exited INTLockTam with pTamLock:[000000000a4d6fa0],pTamLock->hIPCTamLock:[0000000009140440], type:1, numReaders=1. 
Jun  5 11:36:09.682002 - 4296/6068	jdeSpecOpen() opening spec of release JDESPECRELLVL_B9U. 
Jun  5 11:36:09.682003 - 4296/6068	SpecEncapsulation : jdeSpecOpenLocal completed OK. 
